Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,65.589996,69.230003,65.550003,68.019997,60.508595,64249000
2015-08-01,67.660004,69.300003,50.840000,62.810001,56.188858,76452400
2015-09-01,61.619999,64.129997,60.910000,63.459999,56.770340,96105300
2015-10-01,63.580002,69.440002,63.060001,66.349998,59.355675,72118800
2015-11-01,66.769997,68.110001,64.510002,65.680000,59.091156,63486700
2015-12-01,65.769997,68.489998,64.989998,66.620003,59.936863,68985500
2016-01-01,65.400002,67.650002,61.400002,67.529999,60.755581,91296100
2016-02-01,66.930000,68.389999,64.000000,65.639999,59.416721,71113700
2016-03-01,66.059998,71.250000,65.930000,70.650002,63.951717,70433200
2016-04-01,70.209999,71.790001,68.239998,70.919998,64.196121,70905000
2016-05-01,71.470001,72.720001,69.529999,70.410004,64.083237,64598400
2016-06-01,70.410004,73.199997,69.709999,73.199997,66.622551,66417000
2016-07-01,73.199997,75.330002,72.629997,74.430000,67.742020,64386900
2016-08-01,74.440002,75.379997,73.889999,74.339996,68.015877,50128700
2016-09-01,74.379997,75.349998,70.860001,74.139999,67.832878,70865300
2016-10-01,73.930000,74.070000,70.250000,71.360001,65.289383,61456700
2016-11-01,71.459999,71.730003,65.230003,65.230003,60.007263,81730200
2016-12-01,65.230003,67.300003,64.459999,65.440002,60.200451,68323800
2017-01-01,65.559998,68.500000,63.430000,64.580002,59.409313,88478100
2017-02-01,64.500000,75.089996,64.430000,72.980003,67.524826,109429700
2017-03-01,73.050003,74.440002,72.580002,73.190002,67.719139,79175600
2017-04-01,73.099998,74.879997,70.169998,72.040001,66.655090,65033600
2017-05-01,72.290001,76.860001,70.660004,76.360001,71.034218,95453800
2017-06-01,76.500000,77.269997,74.040001,74.129997,68.959755,59073800
2017-07-01,74.339996,74.589996,69.779999,72.199997,67.164368,68845300
2017-08-01,72.110001,72.349998,70.660004,71.639999,67.014549,59899700
2017-09-01,71.660004,73.910004,70.769997,72.849998,68.146408,57647100
2017-10-01,73.019997,76.099998,69.050003,70.449997,65.901382,80008000
2017-11-01,70.720001,73.830002,69.750000,72.449997,68.144936,70112200
2017-12-01,72.510002,75.720001,71.930000,75.449997,70.966660,60195000
2018-01-01,75.430000,77.910004,72.449997,74.239998,69.828568,88767800
2018-02-01,74.330002,74.629997,68.190002,68.970001,65.208275,77241000
2018-03-01,68.870003,72.290001,67.860001,71.680000,67.770462,80751400
2018-04-01,71.320000,72.610001,64.839996,65.230003,61.672256,94826200
2018-05-01,64.779999,65.389999,61.279999,63.090000,59.998577,105865700
2018-06-01,63.250000,65.669998,61.970001,64.809998,61.634296,94871300
2018-07-01,64.599998,67.919998,64.029999,67.010002,63.726498,78389000
2018-08-01,66.830002,68.430000,65.010002,66.410004,63.562733,64552600
2018-09-01,65.739998,69.290001,64.949997,66.949997,64.079582,57660400
2018-10-01,66.959999,67.800003,57.410000,59.549999,56.996845,118852700
2018-11-01,59.630001,63.990002,59.320000,63.520000,61.201111,109577700
2018-12-01,63.459999,65.879997,57.509998,59.520000,57.347137,100054300
2019-01-01,59.240002,64.849998,58.619999,64.680000,62.318764,104403100
2019-02-01,64.900002,67.470001,64.199997,65.870003,63.893799,72085600
2019-03-01,65.919998,68.610001,64.779999,68.540001,66.483688,71090200
2019-04-01,68.379997,72.849998,67.250000,72.790001,70.606186,67310600
2019-05-01,72.080002,73.099998,69.440002,69.620003,67.954529,65808500
2019-06-01,69.699997,74.250000,69.589996,71.669998,69.955482,67419100
2019-07-01,71.959999,76.410004,71.129997,71.739998,70.023811,73626700
2019-08-01,71.629997,74.550003,68.410004,74.150002,72.796333,67135800
2019-09-01,73.669998,75.000000,68.970001,73.510002,72.168015,69830600
2019-10-01,72.779999,73.209999,66.800003,68.599998,67.347649,76006700
2019-11-01,67.440002,67.980003,64.750000,67.820000,67.003723,75572100
2019-12-01,68.000000,69.339996,66.800003,68.839996,68.011444,74443300
2020-01-01,68.839996,74.970001,67.470001,73.779999,72.891991,89823500
2020-02-01,74.059998,77.410004,66.320000,67.570000,67.161835,91015500
2020-03-01,68.510002,75.470001,58.490002,66.360001,65.959145,178573700
2020-04-01,64.750000,73.889999,64.089996,70.269997,69.845520,87763500
2020-05-01,70.199997,72.580002,65.540001,72.330002,72.330002,89641400
2020-06-01,72.269997,75.000000,70.290001,72.790001,72.790001,47162500
2020-06-15,72.360001,73.260002,71.739998,72.889999,72.889999,3192379
