Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,67.110001,71.550003,62.599998,70.809998,64.425270,35400
2015-08-01,70.809998,73.699997,62.610001,64.949997,59.093655,18400
2015-09-01,63.480000,64.000000,58.450001,58.450001,53.179745,10700
2015-10-01,59.750000,70.199997,59.450001,69.220001,62.978645,33400
2015-11-01,70.639999,72.129997,68.160004,72.129997,65.626251,73700
2015-12-01,71.199997,71.720001,67.339996,67.940002,61.814053,9400
2016-01-01,66.550003,66.849998,58.490002,62.590000,56.946449,32000
2016-02-01,62.740002,64.800003,56.820000,64.800003,58.957184,102100
2016-03-01,66.290001,68.870003,64.209999,68.050003,61.914143,46800
2016-04-01,63.770000,66.540001,62.500000,62.900002,57.228500,114000
2016-05-01,62.349998,63.240002,59.700001,62.400002,56.773582,51700
2016-06-01,62.400002,63.759998,54.849998,57.860001,53.753914,91400
2016-07-01,57.660000,59.880001,53.540001,59.580002,55.351849,138600
2016-08-01,58.400002,58.400002,55.580002,57.250000,53.187202,267700
2016-09-01,57.250000,62.400002,57.250000,60.709999,56.401661,117900
2016-10-01,60.400002,61.160000,57.700001,59.060001,54.868752,94200
2016-11-01,59.009998,63.919998,58.150002,63.919998,59.383858,140700
2016-12-01,63.919998,67.500000,62.549999,66.250000,61.548504,65500
2017-01-01,66.150002,70.250000,65.839996,67.620003,62.821289,63000
2017-02-01,67.680000,73.070000,67.650002,72.250000,67.122711,17900
2017-03-01,74.699997,77.099998,73.839996,76.529999,71.098976,46300
2017-04-01,76.000000,81.669998,75.550003,80.699997,74.973053,188300
2017-05-01,81.050003,82.800003,80.599998,82.459999,78.084557,73300
2017-06-01,84.699997,85.500000,81.580002,82.300003,77.933060,47800
2017-07-01,82.300003,86.980003,82.300003,84.709999,80.215179,39900
2017-08-01,85.110001,86.449997,83.300003,84.099998,79.637550,60800
2017-09-01,85.620003,94.750000,84.190002,94.559998,89.542519,134300
2017-10-01,94.879997,107.830002,90.730003,98.800003,93.557549,98400
2017-11-01,101.750000,104.459999,97.400002,104.050003,98.528976,49700
2017-12-01,102.000000,104.800003,99.459999,99.459999,94.182526,44600
2018-01-01,99.690002,115.400002,99.459999,114.699997,108.613869,59100
2018-02-01,114.059998,122.529999,100.849998,119.650002,113.301216,84400
2018-03-01,118.300003,120.750000,113.709999,115.750000,109.608147,34300
2018-04-01,115.250000,118.199997,110.790001,117.239998,111.019096,45700
2018-05-01,117.239998,119.959999,110.989998,113.120003,108.541641,23500
2018-06-01,115.849998,122.000000,111.830002,116.519997,111.804024,49900
2018-07-01,114.199997,128.210007,113.629997,123.900002,118.885330,130900
2018-08-01,124.680000,128.949997,118.629997,122.599998,117.637947,33200
2018-09-01,121.660004,127.800003,119.989998,125.400002,120.324623,11700
2018-10-01,125.400002,125.400002,106.059998,110.379997,105.912529,34500
2018-11-01,110.690002,110.800003,103.099998,106.889999,102.563789,16400
2018-12-01,109.129997,109.480003,91.000000,96.449997,92.546326,93700
2019-01-01,94.900002,114.610001,91.300003,114.610001,109.971329,150700
2019-02-01,115.860001,129.449997,112.900002,128.949997,123.730934,127200
2019-03-01,129.770004,136.190002,124.839996,132.710007,127.338776,123400
2019-04-01,132.699997,137.889999,130.750000,136.850006,131.311203,68000
2019-05-01,137.449997,137.500000,127.139999,127.660004,124.012573,65700
2019-06-01,130.009995,142.899994,130.009995,141.750000,137.699997,57700
2019-07-01,142.000000,149.389999,139.059998,142.009995,137.952560,143300
2019-08-01,143.110001,143.550003,133.850006,137.399994,133.474274,80100
2019-09-01,135.929993,140.759995,129.550003,129.550003,125.848572,41200
2019-10-01,130.000000,145.050003,124.900002,144.100006,139.982864,75900
2019-11-01,144.820007,150.259995,142.759995,146.529999,142.343430,86600
2019-12-01,143.789993,149.770004,137.009995,145.330002,141.177719,127400
2020-01-01,149.330002,154.750000,140.740005,147.000000,142.800003,85400
2020-02-01,146.740005,152.559998,116.300003,119.500000,116.085716,139400
2020-03-01,118.029999,128.000000,50.860001,65.500000,63.628571,699600
2020-04-01,60.000000,68.750000,53.250000,63.250000,61.442856,760800
2020-05-01,63.200001,70.000000,52.200001,64.440002,64.440002,231900
2020-06-01,64.500000,96.089996,64.500000,77.000000,77.000000,317000
2020-06-15,75.690002,79.000000,74.739998,77.699997,77.699997,9747
